Key,Value
680972812,옛 바이르켐의 오두막
682022157,아트라하가
683070739,아트로할라
684119343,샨 저택 폐허
685167926,웃는 고블린 선술집
686216505,옛 나르타의 판잣집
687265209,사오르칸의 경비대
688313813,마그탐 농장
689362399,옛 가르티의 오두막
690410978,잘릴리-코롬
691460371,니치 과수원 폐허
692508967,칼라하누
693557708,바가하토르
694607065,옛 물단 거처
695655820,아케이의 무한한 별
696704415,바르톰 궁정
697753005,푸르칸 농장 폐허
698802314,아케이의 두려운 빛
699850927,나잠 묘지
700899519,아스메보르곤 골짜기
701948302,스코지 고분
702997649,보침 농장
704046307,은빛 전갈 선술집
705095039,마케다
706143630,아케이의 피 흘리는 예언자
707192938,테르크텐의 무덤
708241575,몰 농장
709290350,녹슨 악동 술집
710338930,툴라지시아
711388240,사자와 오우거 선술집
712436889,그루슈른 농장 폐허
713485651,불운한 고슴도치 술집
714534963,클리셰 농장
715583569,옛 다필티의 판잣집
716632162,박트 농장
717680749,와디지리우스
718730269,크루크트 농장
719778864,코스트른 성 폐허
720827443,웃는 악동 여관
721876027,여우와 늑대 산장
722924794,비트 농장 폐허
723973418,모르코르고니아 동굴
725021999,슬럭트컨 농장
726071367,마로티아 동굴
727120135,엘라카니아
728168713,블룰더 농장
729218048,악당과 노움 산장
730266867,생쥐와 진 여관
731316182,울부짖는 사냥꾼 산장
732364804,로간다레아
733413397,시필룬 저택 폐허
734461979,옛 도그트사의 농장 폐허
735510756,보르프 황궁
736560316,그리쉬 성
737609641,다르톰 황궁
738658236,드워프와 악동 선술집
739707049,더러운 주전자 호스텔
740756405,파그탄 지하 묘지
741805006,깃털과 사냥꾼 선술집
742853586,세스템 요새
743902197,쿠슈케 묘지
744950914,디스푸아게크의 구덩이
745999511,블로스의 경비대 폐허
747048842,레자르
748097422,옛 피스툰의 오두막 폐허
749146036,데물룰라 동굴
750194786,스라소니와 진 술집
751243373,세다카트
752291972,를라젬 회관
753341538,블리르 묘지
754391096,부르체의 경비대
755439686,사이의 성유물함
756489066,아즐라스
757537644,바오긴 황궁
758586390,바스트 묘지
759634970,페이샴 과수원
760683584,아케이의 즐거운 일출
761733134,옛 멜드른의 오두막
762782474,렉트 황궁
763831075,케르그케 회관
764879670,다모하우스
765928466,젠 산장
766977784,그라르프텐 저택
768026400,체트 저택
769075183,케르톰의 경비대
770123761,가로메자르 후작의 무덤
771173092,바우르프 농장
772221673,바일케 터널
773270266,옛 마스자의 거처
774319020,쇼르폼 저택
775368472,크리스의 여관
776417175,아케이의 내면의 예언자
777465766,보섬 과수원
778514344,네른 연구소
779563690,옛 골피의 거처
780612271,푸른 틈새 산장
781660875,아케이의 눈물 흘리는 성유물
782709506,피즈 농장
783758211,흰 틈새 여관
784806813,아케이의 고요한 제단
785855395,슈라르콘 황궁 폐허
786904735,옛 보이짐의 오두막
787953319,두더지와 주전자 선술집
789001926,왕의 검 여관
790050516,아케이의 영원한 구원자
791099126,비명 지르는 오우거 선술집
792147861,포르캬 의회
793196442,모고코레아
794245791,체티르 저택 폐허
795294370,더러운 거인 호스텔
796343009,를럭트 터널
797391587,시르드컨 요새
798440176,레르크 농장
799488772,옛 크리필타의 농장
800537446,아케이의 노래하는 예언자
801586797,게오르고나의 구덩이
802635396,데메브로르곤의 구멍
803683983,이릭의 제단
804732578,베필리르 회관
805781234,제나제르
806829838,베르프케 묘지
807878443,박쥐와 고양이 술집
808927045,글라스트 저택 폐허
809975625,젠 산장
811024218,마엘릴로르고누나 구멍
812073565,세반 채석장
813122173,아케이의 피 흘리는 재생
814170791,슈라르크트 농장
815219384,자빈카트
816267998,옛 쿠르게의 오두막 폐허
817316639,루렌 과수원
818365218,울부짖는 오우거 산장
819413830,다그툰 아카데미
820463161,녹색 단검 여관
821511768,아케이의 통곡하는 예언자
822560366,비명 지르는 사향쥐 산장
823609057,를라필타의 무덤
824657637,별 과수원 폐허
825706215,블름텐 지하 묘지
826754840,아케이의 영원한 예언자
827803421,아케이의 고요한 영혼
828852830,옛 고브의 판잣집
829901465,멜람 성
830950061,머크 묘지
831998678,글라슈케 탑 폐허
833047272,옛 블리르트키의 오두막
834095861,쿠데-하시
835144466,락팀 터널
836193049,플로르간 과수원
837242382,아케이의 눈물 흘리는 구원자
838290972,리흐터 오두막 폐허
839339615,이릭의 제단
840388213,베툰 농장 폐허
841436871,부바자
842485460,그리손 채석장
843534047,토흐트 유적
844582667,루르드 성
845632014,두그로드의 사당
846680639,라오르타 탑
847729225,옛 카름카의 거처
848777810,마엑트 요새
849826458,고허 성채 폐허
850875070,박쥐와 단검 산장
851923649,사에르흐터 농장
852972246,미르드컨 오두막
854020841,자긴-타르
855070172,옛 블라치르의 오두막
856118765,를라르톤 농장
857167346,라숀 성
858215924,바우수르 탑
859264536,카악테의 경비대 폐허
860313234,비르덴 무덤
861361878,셀 저택 폐허
862411224,글렐텐 회관
863459869,베르베후스
864508514,투체 저택
865557117,옛 두숀의 판잣집
866606525,부가르 저택
867655111,블로르쿤 농장 폐허
868703713,로르커 농장 폐허
869752300,포슈타 농장
870800881,불운한 검 산장
871849507,진홍빛 염소 산장
872898094,오사비
873946748,춤추는 새끼 사슴 선술집
874995353,라이러르 요새
876043946,늙은 크로슈바의 오두막
877093282,모레나누
878141863,코셤 지하 묘지
879190516,루크트 발굴지
880239130,붉은 머그잔 호스텔
881287709,모라스타다타
882336320,돼지와 전갈 호스텔
883384951,늙은 콕트바의 판잣집
884433535,봉우리 마녀회
885482974,비그 저택
886531601,크라펜 농장 유적
887580190,카옥툰 궁정
888628769,큐른 발굴지
889677355,늙은 래일드네 집
890725940,늙은 클릭팀네 집
891774523,드워프와 오우거 여관
892823132,로스턴 탑
893872515,크레스 농장
894921184,드래곤테일
895969874,베이르크테 농장
897018455,늙은 슬릴드-시네 집
898067933,토르치 궁전 유적
899116609,파트컨 홀 유적
900166052,아케이의 내면 우상
901214684,렐 농장
902263311,트로구돈
903311908,블루르구르 농장
904361297,타시리예르
905409878,서던 농장
906458467,푸투톤
907507070,데밀레우세사의 구멍
908555648,아케이의 온화한 승천
909604319,바오르감 저택
910653729,악당과 새끼 사슴 호스텔
911702323,춤추는 요정 주점
912750944,아케이의 피 흘리는 순교자
913799595,늙은 포스카네 집
914849027,여우와 야만인 주점
915897632,두더지와 성 주점
916946210,모르쿰 농장
917994829,아케이의 성스러운 우상
919043436,베르다르 경비대 유적
920092025,아케이의 불타는 선지자
921140604,베우고드 거미줄
922189211,나르쿤 저택 유적
923238633,티콤 성채
924287217,티르톰 저택 유적
925335849,그레스틴 농장
926385391,비필 농장
927434158,티이트 오두막
928483499,파르크테 요새
929532181,칼리르 요새 유적
930580764,아케이의 성스러운 일출
931629363,왕의 머그잔 주점
932677974,그리스툼 홀 유적
933726610,를라즈 농장 유적
934775971,아케이의 통곡하는 순교자
935824604,아케이의 축복받은 환생
936874109,늙은 바르자네 판잣집
937922842,풀프컨의 요새 유적
938971483,루줌 경비대
940020881,늙은 를로르크티네 집
941069514,아케이의 노래하는 영혼
942118126,푸르그른 저택
943166774,디스파스 동굴
944215357,더프 농장 유적
945264748,아케이의 두려운 승천
946313348,블리르테 농장
947361946,사이의 성유물함
948410537,네스톰 요새
949459144,제노파다이
950507739,카오지르 지하 금고
951556386,피르드 저택 유적
952604968,가르 채석장
953654343,죽은 요정 주점
954702950,자분누누
955751694,콜웬의 사당
14527,늙은 가어하우스네 집
1063105,늙은 마스터윙네 집
2111683,마스터턴 농장
3160274,허스슬리 홀
4209819,화이트윅
5258397,코퍼링 농장
6306975,애슐리 요새
7355554,허싱 탑
8405139,코퍼슬리 묘지
9453737,체스터레흐
10502323,두더지와 고블린 호스텔
11551845,라엔의 성유물함
12600425,툰헤드
13649009,애시크로프트 묘지
14697587,킹윙 궁정
15746167,킹포드 농장
16794750,사이의 성유물함
17843330,콜웬의 사당
18891919,라엔의 성유물함
19941459,마스터필드 성채
20990037,빅톨다 마녀회
22038638,레이웨이
23087227,옥슬리
24135807,황금 고슴도치 호스텔
25184391,그린크로프트 지하 금고
26233905,욤슬리 궁전
27282483,라엔의 성유물함
28331075,악마의 오소리 호스텔
29379655,늙은 킹포드네 집
30428236,홀리 힐
31476844,웃는 늑대 산장
32526351,킹슬리 저택
33574946,더러운 그리핀 산장
34623526,줄리아노스의 즐거운 유물
35672105,그린스턴 저택
36720709,짐 세이 사당
37769295,하얀 요정 여관
38817879,스토크워크
39867389,아그리스티르 연구소
40915967,진홍빛 해골 주점
41964546,윅슬리 홀
43013142,윅슬리 오두막
44061720,무어하우스 농장
45110299,늙은 크리스토나의 농장
46158900,브로드마켓
47207489,늙은 에벨라비스의 판잣집
48256069,호크스턴 탑 유적
49305562,코퍼스미스 묘지
50354147,조드 사당
51402737,입스베리
52451319,요밍 농장
53499912,요스턴 농장
54548494,돼지와 전갈 주점
55597093,무어하우스 탑 유적
56646597,가어크로프트 홀
57695182,그레이빌
58743773,우드턴 경비대
59792354,늙은 요므톤 오두막
60840932,악마의 검 여관
61889510,늙은 이시랴네 집
62938088,갈로모어
63986669,현자 기념비
65035265,악당과 수사슴 주점
66083844,늙은 모르긴의 농장
67132425,디어테일
68181937,탐위치
69230516,사자와 오소리 호스텔
70279098,마스터크로프트 홀
71327687,허슬리 농장
72376288,허스윙 과수원
73424890,탐데일
74474390,호크로프트 히스
75522987,비버와 수사슴 산장
76571570,윅턴 과수원
77620152,줄리아노스의 통곡하는 순교자
78668734,호킹 저택
79717323,코퍼하우스 저택
80765903,은빛 노움 산장
81814486,블라둘루스 홀
82863067,늙은 우드스턴 오두막 유적
83912568,비명 지르는 늑대 산장
84961146,알드몬트
86009742,호크스턴 홀
87058338,마이의 사당
88106924,이스트패스
89155532,초록 새 여관
90204110,페라르 감옥
91253606,여우와 균열 산장
92302191,박쥐와 사냥꾼 호스텔
93350776,가어햄 농장
94399358,버킹스미스 지하 묘지
95447936,요스턴 저택
96496520,허스하트 궁정
97545105,람몬트
98593693,킹엄 저택
99642276,게레본 동굴
100691785,레이샤이어 데리
101740368,돼지와 사냥꾼 주점
102788964,사이의 성유물함
103837546,마스터링 탑 유적
104886131,윅크로프트 농원
105934723,존의 사당
106983303,그린필드 무덤
108031897,박쥐와 사냥꾼 여관
109081397,줄리아노스의 눈물 흘리는 예언자
110130013,업카트
111178591,줄리아노스의 내면의 빛
112227171,사자와 새 여관
113275764,벨라도다 전통
114324343,업월드
115372924,무어스턴 탑 유적
116421503,요스윙 농장
117470083,줄리아노스의 온화한 별
118518662,나이츠싱
119568169,스트레너 헤이븐
120616748,차렌마켓
121665336,마스터링 궁정
122713915,차렌브리지
123762511,크롬윅
124811089,무어크로프트 궁전
125859671,짐 세이 사당
126908249,춤추는 새 여관
127956841,호크스미스 요새
129006341,무어스미스 농장
130054920,이스트빌 데리
131103498,애슐리 탑
132152078,버킹포드 저택
133200665,버킹턴 농장
134249263,젠 산장
135297871,요밍 탑 유적
136346451,마스터윙 저택
137395036,체스터모어
138444536,늙은 윅필드 오두막
139493125,턴트리
140541704,호크크로프트 과수원
141590297,제프레의 사당
142638896,줄리아노스의 축복받은 신탁
143687489,우드필드 저택
144736983,호크햄 성
145785575,줄리아노스의 무한한 신탁
146834172,펜의 안식처
147882766,갈로위치
148931349,가어윙 오두막
149979932,늙은 가어햄 판잣집 유적
151028511,마스터하트 궁전
152077095,짐 세이 사당
153126594,악당과 요정 산장
154175177,늙은 버킹포드 오두막
155223763,깃털과 성 호스텔
156272344,마이의 사당
157320925,늙은 바르비사네 집
158369513,윅하트 궁정
159418121,아그리낙 경비대
160466700,무어햄 농장
161515287,무어링 궁전
162564769,욤슬리 저택
163613351,욤슬리 농장
164661932,허스윙 홀
165710518,빅타우사 결사
166759113,사자와 개 여관
